payment_id,order_id,payment_method,amount
8148,6544,gift_card,7735
8149,3333,credit_card,4299
8150,6743,gift_card,2244
8151,1948,bank_transfer,520
8152,1811,credit_card,7449
8153,372,coupon,4864
8154,6418,gift_card,5426
8155,8983,coupon,3363
8156,1051,gift_card,2478
8157,1965,credit_card,1456
8158,8128,credit_card,5693
8159,6584,coupon,4736
8160,1588,credit_card,1911
8161,1770,gift_card,6389
8162,601,gift_card,729
8163,1486,bank_transfer,51
8164,7690,bank_transfer,7538
8165,1970,credit_card,3154
8166,1132,credit_card,2863
8167,5136,coupon,2800
8168,612,credit_card,6117
8169,3197,bank_transfer,2409
8170,2019,coupon,5209
8171,3366,bank_transfer,530
8172,8363,bank_transfer,3674
8173,8690,gift_card,996
8174,8840,credit_card,1545
8175,9707,coupon,3910
8176,8940,gift_card,6888
8177,3128,bank_transfer,6237
8178,8711,gift_card,6990
8179,4379,bank_transfer,1089
8180,4170,bank_transfer,3905
8181,8986,coupon,2795
8182,2645,bank_transfer,5340
8183,4717,coupon,3066
8184,5339,credit_card,7447
8185,7398,bank_transfer,7688
8186,1041,gift_card,6199
8187,5755,gift_card,4867
8188,6338,coupon,2431
8189,8018,credit_card,4250
8190,8201,credit_card,1562
8191,3415,gift_card,3636
8192,2186,credit_card,3029
8193,808,bank_transfer,2301
8194,886,credit_card,7169
8195,5669,bank_transfer,2825
8196,6776,bank_transfer,231
8197,2030,coupon,7465
8198,6298,credit_card,6467
8199,8450,gift_card,1994
8200,1792,credit_card,6861
8201,527,coupon,6047
8202,8545,credit_card,7972
8203,4728,gift_card,3174
8204,6276,coupon,4966
8205,6326,gift_card,6676
8206,2935,bank_transfer,6870
8207,9229,credit_card,2875
8208,6687,coupon,5789
8209,905,bank_transfer,410
8210,3306,credit_card,3730
8211,5741,coupon,4147
8212,861,gift_card,612
8213,7091,coupon,7570
8214,5613,coupon,2978
8215,9972,coupon,4309
8216,5706,coupon,6618
8217,9582,credit_card,4134
8218,6109,bank_transfer,349
8219,1061,credit_card,2590
8220,1867,credit_card,2627
8221,6173,credit_card,3518
8222,4302,credit_card,2025
8223,2507,credit_card,2256
8224,9478,credit_card,4753
8225,465,bank_transfer,6687
8226,3578,coupon,3353
8227,1824,gift_card,6524
8228,4442,credit_card,5546
8229,3732,coupon,939
8230,4707,gift_card,1976
8231,5543,bank_transfer,5014
8232,9030,gift_card,7998
8233,7651,gift_card,5247
8234,605,bank_transfer,3015
8235,5268,coupon,2581
8236,372,credit_card,6994
8237,496,bank_transfer,3558
8238,4981,bank_transfer,2068
8239,4346,bank_transfer,6561
8240,2766,bank_transfer,276
8241,9368,bank_transfer,7181
8242,2692,credit_card,6986
8243,784,gift_card,7156
8244,2922,credit_card,5247
8245,4007,coupon,3257
8246,723,credit_card,2307
8247,24,bank_transfer,2411
8248,4846,bank_transfer,3063
8249,8230,credit_card,5860
8250,354,gift_card,5970
8251,5561,gift_card,327
8252,934,bank_transfer,3009
8253,4691,bank_transfer,1343
8254,7371,credit_card,6069
8255,8691,bank_transfer,4726
8256,9558,credit_card,6969
8257,3469,bank_transfer,5468
8258,7219,bank_transfer,1789
8259,7803,bank_transfer,7159
8260,9921,bank_transfer,3924
8261,7124,credit_card,1168
8262,1446,gift_card,5594
8263,7457,credit_card,4071
8264,2305,gift_card,157
8265,5544,bank_transfer,4977
8266,363,gift_card,7358
8267,9705,bank_transfer,3253
8268,2280,bank_transfer,4469
8269,9001,coupon,3317
8270,508,coupon,5963
8271,7143,credit_card,3908
8272,4683,bank_transfer,379
8273,9325,credit_card,633
8274,3595,gift_card,4227
8275,7392,bank_transfer,1624
8276,5140,credit_card,3644
8277,6906,credit_card,2337
8278,6778,gift_card,3542
8279,4136,gift_card,1025
8280,7220,bank_transfer,7345
8281,5627,bank_transfer,3848
8282,6115,coupon,7964
8283,6925,credit_card,320
8284,7074,credit_card,2795
8285,1452,gift_card,4363
8286,6306,gift_card,140
8287,4850,credit_card,6004
8288,8662,bank_transfer,2007
8289,9376,credit_card,4253
8290,9639,credit_card,7240
8291,9267,bank_transfer,3030
8292,6304,credit_card,6611
8293,9765,gift_card,5409
8294,4017,credit_card,921
8295,1475,credit_card,4430
8296,6788,bank_transfer,1166
8297,5696,gift_card,247
8298,1508,gift_card,7460
8299,5451,gift_card,4899
8300,1079,gift_card,2843
8301,2290,bank_transfer,2726
8302,900,credit_card,5850
8303,6456,credit_card,5940
8304,1,gift_card,2698
8305,6420,bank_transfer,3777
8306,6028,bank_transfer,1239
8307,6035,gift_card,1093
8308,4377,credit_card,7953
8309,6292,bank_transfer,3031
8310,6959,credit_card,1765
8311,7587,gift_card,2544
8312,3891,bank_transfer,3137
8313,6193,credit_card,7563
8314,696,coupon,5652
8315,6077,coupon,734
8316,3039,gift_card,7430
8317,5994,credit_card,4880
8318,1807,gift_card,1041
8319,1986,credit_card,2485
8320,7894,coupon,2614
8321,7259,bank_transfer,978
8322,9272,bank_transfer,2336
8323,7778,gift_card,3940
8324,8377,credit_card,6492
8325,551,bank_transfer,5809
8326,6005,credit_card,4067
8327,5878,gift_card,5606
8328,5093,credit_card,3830
8329,1485,credit_card,3671
8330,3380,gift_card,3339
8331,5084,coupon,7527
8332,736,coupon,7398
8333,5735,coupon,3808
8334,7413,bank_transfer,2186
8335,1069,bank_transfer,3148
8336,9190,gift_card,253
8337,9060,gift_card,4615
8338,6816,credit_card,7712
8339,8,credit_card,6664
8340,1199,gift_card,3904
8341,5717,bank_transfer,7944
8342,9469,coupon,2056
8343,6056,credit_card,3670
8344,6810,coupon,4169
8345,3005,coupon,1914
8346,7016,gift_card,4093
8347,6572,gift_card,7432
8348,4028,coupon,2050
8349,2829,coupon,7212
8350,1165,credit_card,4057
8351,3760,coupon,7248
8352,6402,credit_card,3656
8353,1061,credit_card,4456
8354,7786,bank_transfer,717
8355,7975,credit_card,1577
8356,8763,credit_card,5518
8357,9929,credit_card,7396
8358,3522,gift_card,1098
8359,6076,gift_card,4299
8360,169,gift_card,6307
8361,3740,bank_transfer,3131
8362,30,coupon,6068
8363,2864,credit_card,7907
8364,3493,bank_transfer,6485
8365,5712,bank_transfer,5751
8366,827,coupon,6916
8367,3378,coupon,3258
8368,9284,credit_card,1661
8369,6392,credit_card,7484
8370,2197,credit_card,5861
8371,2725,credit_card,3781
8372,1188,coupon,199
8373,6631,coupon,1879
8374,2223,coupon,6825
8375,4671,gift_card,5756
8376,4439,gift_card,6472
8377,3569,bank_transfer,3656
8378,7252,bank_transfer,4433
8379,6836,gift_card,113
8380,9743,credit_card,6521
8381,3021,credit_card,4396
8382,9085,coupon,2841
8383,1851,coupon,3084
8384,9610,gift_card,5100
8385,439,gift_card,7254
8386,1595,bank_transfer,6636
8387,5837,coupon,919
8388,2041,coupon,5227
8389,8796,gift_card,7557
8390,8787,gift_card,3079
8391,5675,bank_transfer,2170
8392,1774,credit_card,6747
8393,8134,credit_card,480
8394,4001,credit_card,2211
8395,7142,coupon,6404
8396,5379,coupon,6716
8397,4016,bank_transfer,1222
8398,7864,bank_transfer,4913
8399,2369,bank_transfer,2673
8400,4623,bank_transfer,5431
8401,5262,coupon,6796
8402,9628,credit_card,1635
8403,9274,coupon,1991
8404,1378,gift_card,6034
8405,2931,gift_card,6957
8406,2327,coupon,3402
8407,1091,credit_card,1760
8408,5749,credit_card,6377
8409,2897,gift_card,1788
8410,8237,bank_transfer,1247
8411,6492,coupon,681
8412,9182,credit_card,6292
8413,4883,bank_transfer,2013
8414,1907,gift_card,2026
8415,7494,credit_card,2621
8416,1661,credit_card,5019
8417,8818,credit_card,6536
8418,2788,gift_card,6932
8419,7077,gift_card,3054
8420,2846,coupon,4116
8421,3856,coupon,4658
8422,9777,coupon,1834
8423,8841,bank_transfer,1437
8424,9660,bank_transfer,7110
8425,7652,coupon,2402
8426,4415,bank_transfer,7640
8427,2107,gift_card,1816
8428,1825,bank_transfer,7699
8429,9678,coupon,2714
8430,8700,coupon,6741
8431,724,bank_transfer,5759
8432,6249,coupon,3528
8433,3722,gift_card,848
8434,5282,coupon,862
8435,937,coupon,1650
8436,1273,gift_card,2917
8437,8256,credit_card,1692
8438,467,credit_card,5845
8439,5364,coupon,4484
8440,869,coupon,4903
8441,9227,gift_card,1866
8442,5313,gift_card,6264
8443,9957,bank_transfer,732
8444,3862,coupon,1041
8445,4039,credit_card,4941
8446,6142,coupon,4460
8447,9882,coupon,7017
8448,7116,bank_transfer,4053
8449,6000,credit_card,7626
8450,8400,coupon,5283
8451,9755,credit_card,4701
8452,8512,bank_transfer,1334
8453,2663,gift_card,1017
8454,816,credit_card,2072
8455,5298,bank_transfer,4081
8456,3860,credit_card,1697
8457,5266,coupon,7467
8458,3570,gift_card,4271
8459,6782,credit_card,6663
8460,8268,coupon,3375
8461,3799,gift_card,7703
8462,1339,gift_card,2593
8463,6487,bank_transfer,693
8464,5472,credit_card,6395
8465,2182,gift_card,6450
8466,270,coupon,7826
8467,2567,gift_card,5570
8468,3809,bank_transfer,5855
8469,4060,gift_card,4334
8470,6389,gift_card,7256
8471,1937,coupon,2784
8472,6568,coupon,358
8473,9740,gift_card,5547
8474,9644,coupon,3043
8475,8624,gift_card,7561
8476,2844,bank_transfer,4847
8477,401,credit_card,7627
8478,7928,coupon,1380
8479,3283,credit_card,6786
8480,8649,gift_card,2627
8481,8254,bank_transfer,5769
8482,7149,coupon,5522
8483,2871,bank_transfer,7727
8484,8035,coupon,4256
8485,599,coupon,3551
8486,7479,credit_card,7164
8487,2401,gift_card,1927
8488,3966,coupon,5761
8489,6427,coupon,2607
8490,6191,credit_card,7567
8491,1183,coupon,6701
8492,3985,credit_card,2586
8493,1265,bank_transfer,2146
8494,2446,gift_card,744
8495,5521,bank_transfer,6297
8496,3863,credit_card,5775
8497,9521,bank_transfer,2001
8498,8307,credit_card,3108
8499,721,bank_transfer,6849
8500,3016,coupon,2454
8501,1448,gift_card,7929
8502,3756,credit_card,1393
8503,9821,bank_transfer,5668
8504,8422,gift_card,316
8505,2684,bank_transfer,6403
8506,1570,bank_transfer,6820
8507,494,gift_card,7771
8508,703,coupon,2838
8509,2445,bank_transfer,7168
8510,4437,credit_card,1823
8511,5521,gift_card,4741
8512,3960,credit_card,7325
8513,8376,bank_transfer,395
8514,751,gift_card,5343
8515,3068,gift_card,7691
8516,4844,coupon,7899
8517,1357,credit_card,6399
8518,4728,coupon,6681
8519,8891,gift_card,2631
8520,5269,bank_transfer,2102
8521,807,gift_card,3940
8522,9888,bank_transfer,5985
8523,2279,credit_card,4415
8524,1576,gift_card,1012
8525,9080,gift_card,5043
8526,9740,credit_card,4848
8527,2362,coupon,1436
8528,5374,bank_transfer,4923
8529,3322,credit_card,654
8530,6096,bank_transfer,3477
8531,4714,coupon,2331
8532,2452,bank_transfer,4886
8533,7155,gift_card,2005
8534,6384,bank_transfer,4085
8535,5632,gift_card,2034
8536,8382,bank_transfer,3532
8537,5409,coupon,3097
8538,684,credit_card,5967
8539,9081,credit_card,6168
8540,947,gift_card,1739
8541,840,gift_card,1491
8542,1695,credit_card,4328
8543,6882,coupon,3476
8544,3893,coupon,5338
8545,5599,gift_card,7807
8546,6572,credit_card,2358
8547,3151,credit_card,1156
8548,7876,gift_card,2053
8549,7242,gift_card,6341
8550,5882,gift_card,6791
8551,1144,bank_transfer,7389
8552,6241,credit_card,48
8553,573,gift_card,1923
8554,4740,bank_transfer,3729
8555,2273,coupon,986
8556,3617,gift_card,2554
8557,1911,gift_card,5160
8558,2762,credit_card,2542
8559,9988,gift_card,6651
8560,6959,coupon,6825
8561,1475,gift_card,1719
8562,5034,bank_transfer,1631
8563,4124,bank_transfer,4927
8564,9551,credit_card,2289
8565,2092,coupon,6577
8566,3683,bank_transfer,2679
8567,4198,coupon,2332
8568,6784,bank_transfer,3586
8569,1659,coupon,3109
8570,9495,gift_card,3952
8571,971,credit_card,3971
8572,3919,gift_card,2649
8573,1638,credit_card,2233
8574,4259,gift_card,1446
8575,7349,bank_transfer,3616
8576,8643,credit_card,4758
8577,4285,bank_transfer,3755
8578,2756,coupon,3093
8579,616,gift_card,1677
8580,9689,bank_transfer,3223
8581,6226,coupon,6599
8582,1849,bank_transfer,2548
8583,1015,coupon,4933
8584,2838,credit_card,2060
8585,9578,credit_card,1863
8586,247,gift_card,1770
8587,6755,coupon,196
8588,9882,bank_transfer,1740
8589,5249,coupon,73
8590,6469,bank_transfer,5473
8591,2271,bank_transfer,2128
8592,5403,credit_card,836
8593,9750,coupon,3981
8594,8137,bank_transfer,6976
8595,910,gift_card,4284
8596,246,gift_card,4900
8597,2869,bank_transfer,5248
8598,1753,credit_card,2954
8599,9471,coupon,5777
8600,447,credit_card,4877
8601,4000,coupon,1944
8602,81,bank_transfer,588
8603,6887,credit_card,1947
8604,6368,credit_card,7859
8605,7734,bank_transfer,2653
8606,5792,gift_card,6751
8607,5633,gift_card,1216
8608,2057,credit_card,503
8609,450,coupon,278
8610,2120,coupon,4057
8611,8793,gift_card,572
8612,4801,gift_card,331
8613,6494,gift_card,5152
8614,9845,credit_card,2715
8615,3468,gift_card,7862
8616,4842,bank_transfer,6564
8617,642,coupon,6281
8618,6317,bank_transfer,1313
8619,4582,coupon,119
8620,815,bank_transfer,743
8621,124,coupon,156
8622,3556,bank_transfer,3179
8623,1244,credit_card,328
8624,8380,bank_transfer,7484
8625,5801,gift_card,254
8626,8288,gift_card,5318
8627,634,gift_card,6381
8628,9699,credit_card,684
8629,3805,credit_card,7822
8630,4728,gift_card,1481
8631,621,coupon,7190
8632,6482,coupon,497
8633,188,bank_transfer,5910
8634,4054,bank_transfer,3621
8635,4256,bank_transfer,3077
8636,9396,credit_card,620
8637,1434,gift_card,3510
8638,9562,coupon,623
8639,862,gift_card,655
8640,8807,bank_transfer,7825
8641,3772,bank_transfer,5052
8642,5148,bank_transfer,4691
8643,3308,gift_card,6617
8644,5779,coupon,6738
8645,4473,coupon,294
8646,7010,coupon,5628
8647,8458,credit_card,7426
8648,9564,coupon,937
8649,1732,gift_card,7828
8650,6350,coupon,1365
8651,8919,gift_card,5396
8652,2911,bank_transfer,3987
8653,8351,gift_card,3207
8654,3703,credit_card,7223
8655,685,credit_card,2614
8656,9585,gift_card,7991
8657,8521,bank_transfer,2028
8658,4491,coupon,1499
8659,9410,credit_card,165
8660,9245,gift_card,7628
8661,4743,gift_card,7076
8662,1649,coupon,5696
8663,7675,coupon,4220
8664,7540,gift_card,5754
8665,2360,gift_card,3248
8666,9726,credit_card,6386
8667,1216,coupon,3247
8668,6513,coupon,1001
8669,6476,bank_transfer,7684
8670,9084,coupon,7756
8671,214,gift_card,2704
8672,7885,credit_card,6185
8673,690,coupon,4986
8674,3303,coupon,6225
8675,5452,credit_card,3850
8676,6218,coupon,3281
8677,4601,credit_card,6379
8678,1690,credit_card,6066
8679,6582,bank_transfer,4118
8680,4806,credit_card,3447
8681,8344,bank_transfer,1099
8682,5312,credit_card,1229
8683,6909,gift_card,6136
8684,7750,coupon,906
8685,7192,gift_card,159
8686,5968,bank_transfer,3201
8687,4707,coupon,288
8688,980,gift_card,5751
8689,8492,credit_card,3460
8690,1085,bank_transfer,5923
8691,3724,bank_transfer,5104
8692,5080,bank_transfer,793
8693,5823,coupon,7084
8694,5693,bank_transfer,5961
8695,1921,coupon,1397
8696,5963,credit_card,3764
8697,2705,bank_transfer,6600
8698,4625,bank_transfer,657
8699,815,credit_card,6455
8700,3653,coupon,5616
8701,3176,gift_card,4217
8702,9273,gift_card,4962
8703,2063,gift_card,899
8704,2504,coupon,7833
8705,1992,coupon,1090
8706,1083,bank_transfer,3525
8707,5849,coupon,245
8708,6395,bank_transfer,2427
8709,3786,credit_card,1563
8710,2597,gift_card,826
8711,9603,gift_card,227
8712,6776,bank_transfer,1288
8713,3263,bank_transfer,6101
8714,9949,bank_transfer,218
8715,2523,credit_card,817
8716,6357,credit_card,6953
8717,4865,coupon,3356
8718,6949,credit_card,3864
8719,1847,credit_card,1041
8720,5235,credit_card,1571
8721,1430,gift_card,4119
8722,4560,coupon,7564
8723,744,bank_transfer,4435
8724,8255,coupon,519
8725,5969,gift_card,6168
8726,3047,coupon,3717
8727,5054,gift_card,4444
8728,8366,bank_transfer,3978
8729,6418,bank_transfer,6562
8730,9356,gift_card,5884
8731,4958,gift_card,6858
8732,2739,coupon,5928
8733,5453,bank_transfer,5640
8734,4751,gift_card,4395
8735,3626,bank_transfer,3264
8736,5524,bank_transfer,570
8737,8501,gift_card,2736
8738,5015,coupon,4370
8739,3899,coupon,4820
8740,9954,credit_card,5807
8741,8401,credit_card,1546
8742,4383,credit_card,7394
8743,1256,credit_card,2672
8744,6050,credit_card,5103
8745,4244,coupon,3302
8746,6820,coupon,4080
8747,8300,coupon,908
8748,8495,bank_transfer,1332
8749,878,gift_card,4915
8750,4730,credit_card,7245
8751,8964,credit_card,4668
8752,3913,credit_card,7330
8753,6781,coupon,4217
8754,5730,coupon,7238
8755,2571,credit_card,7685
8756,7139,credit_card,7544
8757,507,credit_card,3789
8758,1243,bank_transfer,3529
8759,4917,coupon,4772
8760,2216,gift_card,5354
8761,2556,gift_card,5161
8762,402,coupon,1973
8763,7427,coupon,781
8764,2950,credit_card,4088
8765,8082,bank_transfer,219
8766,9151,bank_transfer,1995
8767,1544,gift_card,7728
8768,282,bank_transfer,1694
8769,7125,coupon,323
8770,8013,gift_card,3095
8771,4076,gift_card,5363
8772,1366,coupon,1129
8773,2569,credit_card,2872
8774,7851,gift_card,4720
8775,4111,bank_transfer,2549
8776,2685,bank_transfer,5776
8777,3586,gift_card,5345
8778,5339,gift_card,2821
8779,6606,gift_card,3875
8780,4334,coupon,5000
8781,7252,bank_transfer,7068
8782,1789,gift_card,3611
8783,5894,bank_transfer,3866
8784,8422,gift_card,5788
8785,7631,coupon,5894
8786,9958,credit_card,1889
8787,9209,credit_card,3678
8788,6509,gift_card,3968
8789,6771,bank_transfer,3138
8790,783,credit_card,4021
8791,1076,credit_card,3661
8792,6442,gift_card,1040
8793,8133,credit_card,1393
8794,4610,bank_transfer,2227
8795,4323,credit_card,3174
8796,2192,coupon,6456
8797,4630,bank_transfer,5286
8798,9153,bank_transfer,496
8799,3737,gift_card,4308
8800,561,gift_card,1533
8801,6462,coupon,3756
8802,5992,bank_transfer,4141
8803,7954,coupon,1951
8804,2095,credit_card,1343
8805,4550,gift_card,6655
8806,7772,gift_card,1170
8807,5529,gift_card,1749
8808,7125,coupon,707
8809,3624,bank_transfer,5496
8810,8248,credit_card,4930
8811,1898,coupon,6701
8812,4425,coupon,703
8813,2273,gift_card,2589
8814,2714,gift_card,1573
8815,5184,credit_card,1163
8816,1637,bank_transfer,277
8817,2268,gift_card,4984
8818,947,coupon,3580
8819,353,bank_transfer,70
8820,6948,bank_transfer,1847
8821,2918,gift_card,1859
8822,3716,bank_transfer,7847
8823,2545,bank_transfer,7416
8824,6103,bank_transfer,7337
8825,4407,coupon,4548
8826,1341,credit_card,4642
8827,2829,credit_card,6983
8828,6770,bank_transfer,5054
8829,2822,bank_transfer,5715
8830,7179,gift_card,469
8831,5590,coupon,7678
8832,8605,credit_card,3470
8833,4410,bank_transfer,1560
8834,7703,bank_transfer,427
8835,6981,gift_card,4146
8836,4450,gift_card,5838
8837,6824,bank_transfer,4108
8838,908,coupon,7135
8839,1879,credit_card,1104
8840,1643,credit_card,3490
8841,4496,bank_transfer,1074
8842,400,coupon,5359
8843,8211,bank_transfer,4318
8844,8860,coupon,2800
8845,4127,coupon,3634
8846,8601,coupon,3299
8847,6494,gift_card,5017
8848,4508,credit_card,7794
8849,1377,gift_card,306
8850,2896,gift_card,2460
8851,9970,gift_card,4761
8852,1938,credit_card,6477
8853,8690,credit_card,492
8854,7921,gift_card,6528
8855,4055,credit_card,2578
8856,3991,gift_card,1592
8857,4881,bank_transfer,5593
8858,4490,coupon,5856
8859,5167,bank_transfer,5494
8860,6715,credit_card,1698
8861,3523,gift_card,189
8862,6050,gift_card,4748
8863,3855,bank_transfer,3213
8864,2622,coupon,516
8865,5221,coupon,1235
8866,8048,coupon,6329
8867,541,bank_transfer,5139
8868,2901,coupon,6072
8869,4303,coupon,2595
8870,4628,bank_transfer,734
8871,4787,bank_transfer,764
8872,2324,bank_transfer,188
8873,5526,gift_card,5231
8874,8720,coupon,7208
8875,8560,credit_card,2495
8876,6473,gift_card,1906
8877,2339,coupon,5346
8878,3103,credit_card,319
8879,3459,coupon,4904
8880,5048,coupon,3075
8881,5703,credit_card,7809
8882,6367,credit_card,6760
8883,9478,credit_card,2722
8884,8211,credit_card,603
8885,6110,coupon,5557
8886,1912,coupon,2363
8887,424,coupon,3772
8888,312,bank_transfer,824
8889,2739,credit_card,4489
8890,3516,bank_transfer,4381
8891,3522,bank_transfer,2911
8892,8519,bank_transfer,3427
8893,7035,coupon,7328
8894,1134,gift_card,2477
8895,3280,bank_transfer,2230
8896,5750,gift_card,4972
8897,3623,bank_transfer,2768
8898,3129,credit_card,7867
8899,696,bank_transfer,1765
8900,3723,gift_card,4253
8901,3760,credit_card,3621
8902,2545,gift_card,4076
8903,3530,credit_card,5491
8904,1602,bank_transfer,244
8905,620,bank_transfer,1772
8906,607,coupon,1597
8907,8275,bank_transfer,2104
8908,9532,gift_card,3619
8909,7956,gift_card,859
8910,761,coupon,1265
8911,193,gift_card,5682
8912,8556,coupon,2150
8913,9492,bank_transfer,7419
8914,7987,bank_transfer,5232
8915,6066,gift_card,7622
8916,694,coupon,1118
8917,2743,credit_card,2854
8918,980,credit_card,1184
8919,7338,gift_card,2907
8920,8062,bank_transfer,4202
8921,4211,bank_transfer,2765
8922,7169,bank_transfer,4396
8923,8756,bank_transfer,3609
8924,1513,gift_card,4578
8925,1371,coupon,2342
8926,8899,bank_transfer,2751
8927,893,credit_card,1829
8928,3238,coupon,3995
8929,8409,coupon,4552
8930,637,gift_card,5617
8931,5757,coupon,534
8932,6292,gift_card,375
8933,1789,coupon,2244
8934,1683,gift_card,3051
8935,8552,coupon,7739
8936,7396,coupon,2799
8937,6177,coupon,339
8938,3183,credit_card,3817
8939,7103,coupon,5815
8940,3273,coupon,2223
8941,3916,coupon,991
8942,2288,credit_card,6770
8943,1060,coupon,5442
8944,6316,credit_card,2421
8945,1151,bank_transfer,6060
8946,8075,bank_transfer,5579
8947,3803,gift_card,2267
8948,9630,bank_transfer,3360
8949,6418,gift_card,3735
8950,3217,bank_transfer,259
8951,4336,credit_card,4716
8952,9227,gift_card,1860
8953,2133,coupon,4421
8954,482,coupon,5371
8955,2816,bank_transfer,6621
8956,2193,gift_card,1507
8957,9317,gift_card,5200
8958,1575,gift_card,5285
8959,9372,gift_card,4741
8960,4981,coupon,6935
8961,156,credit_card,5671
8962,3080,gift_card,6440
8963,5962,coupon,4668
8964,5695,credit_card,4349
8965,8750,credit_card,7567
8966,3701,gift_card,449
8967,2541,credit_card,1607
8968,6803,gift_card,3768
8969,8970,coupon,122
8970,9570,credit_card,2128
8971,777,credit_card,3273
8972,9175,bank_transfer,274
8973,8323,credit_card,7736
8974,1687,credit_card,2583
8975,5652,gift_card,6312
8976,9592,coupon,2260
8977,9058,bank_transfer,4912
8978,762,credit_card,1312
8979,7705,credit_card,2277
8980,6097,gift_card,7731
8981,7463,bank_transfer,993
8982,7695,credit_card,1056
8983,1232,credit_card,61
8984,3249,gift_card,7986
8985,472,bank_transfer,1263
8986,5137,coupon,7865
8987,7487,bank_transfer,7118
8988,7763,bank_transfer,6668
8989,7481,bank_transfer,7717
8990,8806,bank_transfer,4347
8991,4829,coupon,6918
8992,2061,gift_card,3200
8993,8221,credit_card,4185
8994,1859,coupon,4536
8995,4748,bank_transfer,7881
8996,8430,credit_card,2905
8997,491,bank_transfer,6021
8998,4887,coupon,5233
8999,6600,bank_transfer,6151
9000,5621,coupon,2767
9001,1767,gift_card,1735
9002,207,credit_card,3116
9003,6822,coupon,7775
9004,8085,bank_transfer,820
9005,7506,bank_transfer,6510
9006,616,bank_transfer,5249
9007,1008,coupon,3292
9008,2678,gift_card,4651
9009,3632,gift_card,429
9010,639,bank_transfer,1795
9011,1127,bank_transfer,4005
9012,8833,credit_card,1894
9013,3040,gift_card,6476
9014,668,coupon,1383
9015,8493,coupon,7376
9016,1712,credit_card,1311
9017,6470,bank_transfer,4713
9018,7371,coupon,5997
9019,741,credit_card,122
9020,5419,gift_card,7926
9021,8031,credit_card,1289
9022,1340,bank_transfer,7404
9023,2528,credit_card,3627
9024,5579,credit_card,7392
9025,5816,gift_card,202
9026,1397,coupon,1214
9027,1538,gift_card,4396
9028,2896,coupon,3426
9029,5710,credit_card,7629
9030,1661,coupon,5390
9031,8642,coupon,6213
9032,1348,gift_card,4040
9033,569,bank_transfer,4313
9034,1080,bank_transfer,4879
9035,1844,bank_transfer,3690
9036,8001,gift_card,193
9037,9591,credit_card,5209
9038,807,bank_transfer,2720
9039,1165,gift_card,5958
9040,7991,bank_transfer,1930
9041,3551,coupon,6687
9042,6277,gift_card,2530
9043,3718,coupon,5778
9044,2456,credit_card,7140
9045,8419,coupon,1735
9046,2240,bank_transfer,6679
9047,6099,coupon,1091
9048,2599,credit_card,5799
9049,6053,bank_transfer,7978
9050,8211,coupon,7398
9051,4470,bank_transfer,7271
9052,137,credit_card,1649
9053,6302,bank_transfer,3391
9054,4496,gift_card,7463
9055,5494,bank_transfer,1658
9056,6895,credit_card,2926
9057,561,gift_card,189
9058,1413,bank_transfer,6970
9059,3909,coupon,3884
9060,8411,bank_transfer,7271
9061,7552,coupon,3281
9062,338,credit_card,4388
9063,8433,coupon,4663
9064,5287,bank_transfer,2715
9065,4082,coupon,3903
9066,6785,gift_card,6809
9067,5315,gift_card,1618
9068,5370,gift_card,1663
9069,6472,coupon,3814
9070,1500,bank_transfer,7593
9071,183,coupon,2009
9072,7530,bank_transfer,1243
9073,3324,credit_card,3521
9074,693,gift_card,5823
9075,2548,credit_card,7353
9076,4960,bank_transfer,3544
9077,7951,credit_card,331
9078,977,credit_card,5702
9079,2772,coupon,5073
9080,5861,credit_card,5612
9081,8504,coupon,5083
9082,672,credit_card,2278
9083,2382,gift_card,755
9084,103,coupon,5120
9085,7869,gift_card,4595
9086,5464,credit_card,7764
9087,5230,gift_card,6220
9088,6467,gift_card,2069
9089,1277,coupon,7969
9090,3317,gift_card,3410
9091,2333,gift_card,371
9092,5746,bank_transfer,833
9093,6274,gift_card,1854
9094,9516,gift_card,1868
9095,1647,gift_card,920
9096,666,credit_card,445
9097,5616,gift_card,1611
9098,363,coupon,6634
9099,5745,bank_transfer,4870
9100,3765,gift_card,1344
9101,1085,credit_card,4386
9102,4502,credit_card,1298
9103,2466,credit_card,6181
9104,5584,gift_card,2828
9105,6102,bank_transfer,3185
9106,4352,bank_transfer,6850
9107,9974,coupon,4818
9108,9894,gift_card,4635
9109,7654,credit_card,342
9110,5685,bank_transfer,6291
9111,5858,gift_card,4773
9112,9078,bank_transfer,779
9113,5561,credit_card,7230
9114,5864,bank_transfer,4966
9115,2295,bank_transfer,1029
9116,2354,gift_card,7884
9117,7960,credit_card,6795
9118,4239,bank_transfer,7349
9119,6578,coupon,5407
9120,5870,credit_card,4016
9121,2337,coupon,6652
9122,1507,bank_transfer,5805
9123,280,coupon,333
9124,446,gift_card,2950
9125,9461,gift_card,3645
9126,2804,credit_card,7410
9127,4423,gift_card,3940
9128,9650,credit_card,1160
9129,5245,gift_card,914
9130,1169,credit_card,7077
9131,4658,credit_card,3107
9132,3564,coupon,1587
9133,3217,credit_card,7048
9134,5931,credit_card,5666
9135,9461,coupon,291
9136,6369,bank_transfer,7417
9137,6583,gift_card,3951
9138,1154,coupon,5169
9139,3675,bank_transfer,6984
9140,3214,coupon,567
9141,5768,bank_transfer,7917
9142,5983,credit_card,6077
9143,2091,coupon,2009
