order_id,customer_id,order_date,status
7593,200,2023-08-11,return_pending
7594,415,2023-08-16,completed
7595,231,2023-09-20,returned
7596,56,2023-10-08,returned
7597,305,2023-09-11,returned
7598,164,2023-07-11,completed
7599,122,2023-08-17,placed
7600,334,2023-07-09,returned
7601,355,2023-07-04,shipped
7602,472,2023-08-01,placed
7603,242,2023-07-27,shipped
7604,433,2023-08-31,return_pending
7605,461,2023-08-31,shipped
7606,147,2023-07-29,return_pending
7607,137,2023-07-04,return_pending
7608,145,2023-09-07,completed
7609,288,2023-09-27,shipped
7610,36,2023-09-15,completed
7611,129,2023-07-21,completed
7612,50,2023-09-21,completed
7613,354,2023-09-26,returned
7614,270,2023-07-11,shipped
7615,173,2023-07-15,return_pending
7616,129,2023-10-04,placed
7617,448,2023-08-26,return_pending
7618,432,2023-10-11,return_pending
7619,51,2023-09-10,placed
7620,166,2023-08-07,returned
7621,492,2023-07-05,placed
7622,310,2023-10-06,shipped
7623,303,2023-07-28,placed
7624,452,2023-07-13,completed
7625,334,2023-08-30,return_pending
7626,2,2023-07-21,completed
7627,104,2023-08-23,returned
7628,187,2023-10-05,completed
7629,446,2023-08-25,completed
7630,53,2023-07-15,placed
7631,50,2023-08-17,placed
7632,220,2023-09-09,return_pending
7633,487,2023-07-01,completed
7634,207,2023-08-03,shipped
7635,38,2023-09-19,shipped
7636,349,2023-08-02,return_pending
7637,217,2023-09-06,return_pending
7638,415,2023-10-05,returned
7639,346,2023-07-03,placed
7640,196,2023-07-12,completed
7641,226,2023-08-30,completed
7642,7,2023-08-06,shipped
7643,389,2023-07-22,returned
7644,335,2023-08-29,completed
7645,269,2023-08-12,completed
7646,126,2023-08-15,shipped
7647,482,2023-08-29,shipped
7648,151,2023-07-13,returned
7649,118,2023-08-10,return_pending
7650,41,2023-08-15,return_pending
7651,487,2023-07-26,completed
7652,238,2023-08-23,returned
7653,188,2023-08-13,shipped
7654,338,2023-07-28,shipped
7655,497,2023-10-16,shipped
7656,371,2023-07-05,completed
7657,301,2023-08-06,completed
7658,349,2023-10-11,return_pending
7659,355,2023-08-25,returned
7660,118,2023-10-09,placed
7661,442,2023-09-30,shipped
7662,409,2023-07-11,placed
7663,141,2023-08-28,returned
7664,254,2023-09-12,completed
7665,158,2023-07-04,placed
7666,9,2023-07-31,shipped
7667,44,2023-09-07,placed
7668,235,2023-09-09,completed
7669,378,2023-09-13,returned
7670,177,2023-09-13,shipped
7671,107,2023-09-19,returned
7672,418,2023-07-19,shipped
7673,259,2023-08-15,returned
7674,135,2023-09-04,shipped
7675,118,2023-08-28,completed
7676,63,2023-09-10,return_pending
7677,11,2023-10-06,completed
7678,421,2023-09-21,returned
7679,138,2023-09-26,shipped
7680,99,2023-07-26,return_pending
7681,368,2023-09-22,completed
7682,110,2023-10-08,shipped
7683,249,2023-09-19,completed
7684,163,2023-07-03,completed
7685,336,2023-09-17,placed
7686,228,2023-08-20,returned
7687,289,2023-10-09,returned
7688,142,2023-07-01,shipped
7689,285,2023-08-28,completed
7690,406,2023-07-30,shipped
7691,32,2023-07-04,shipped
7692,100,2023-07-10,completed
7693,72,2023-08-06,return_pending
7694,201,2023-07-11,completed
7695,86,2023-09-24,shipped
7696,464,2023-10-08,return_pending
7697,252,2023-08-31,shipped
7698,187,2023-08-18,return_pending
7699,490,2023-07-09,completed
7700,137,2023-09-04,returned
7701,451,2023-10-10,return_pending
7702,415,2023-07-02,shipped
7703,128,2023-09-17,return_pending
7704,425,2023-07-25,shipped
7705,280,2023-08-03,returned
7706,267,2023-07-23,completed
7707,237,2023-09-12,return_pending
7708,455,2023-08-08,completed
7709,455,2023-09-14,returned
7710,191,2023-09-09,completed
7711,483,2023-08-28,returned
7712,491,2023-08-29,shipped
7713,280,2023-08-11,shipped
7714,352,2023-07-11,completed
7715,213,2023-08-11,shipped
7716,246,2023-07-08,shipped
7717,233,2023-10-08,return_pending
7718,332,2023-09-27,completed
7719,411,2023-08-01,shipped
7720,70,2023-07-24,return_pending
7721,362,2023-09-13,return_pending
7722,46,2023-09-27,placed
7723,69,2023-07-03,return_pending
7724,17,2023-08-29,shipped
7725,345,2023-07-26,returned
7726,256,2023-09-24,shipped
7727,309,2023-08-06,placed
7728,111,2023-08-11,returned
7729,43,2023-10-07,shipped
7730,272,2023-07-24,return_pending
7731,113,2023-09-23,returned
7732,160,2023-07-27,placed
7733,191,2023-09-26,return_pending
7734,21,2023-07-26,return_pending
7735,405,2023-09-23,completed
7736,390,2023-07-24,return_pending
7737,286,2023-07-15,placed
7738,451,2023-09-05,completed
7739,237,2023-09-09,completed
7740,458,2023-07-21,completed
7741,475,2023-09-08,shipped
7742,201,2023-07-17,return_pending
7743,480,2023-08-25,completed
7744,87,2023-07-26,placed
7745,332,2023-08-07,completed
7746,140,2023-07-31,return_pending
7747,3,2023-10-10,return_pending
7748,442,2023-08-27,completed
7749,92,2023-07-05,shipped
7750,303,2023-10-08,shipped
7751,144,2023-08-28,shipped
7752,245,2023-09-12,completed
7753,418,2023-08-30,placed
7754,9,2023-09-12,completed
7755,488,2023-10-13,shipped
7756,63,2023-08-02,completed
7757,492,2023-07-15,completed
7758,144,2023-07-03,shipped
7759,497,2023-09-13,completed
7760,40,2023-07-07,completed
7761,120,2023-10-15,completed
7762,170,2023-08-09,return_pending
7763,153,2023-08-23,completed
7764,86,2023-09-09,return_pending
7765,210,2023-09-06,shipped
7766,378,2023-08-31,placed
7767,119,2023-09-04,returned
7768,390,2023-08-30,placed
7769,407,2023-08-11,shipped
7770,245,2023-09-14,shipped
7771,343,2023-07-03,placed
7772,429,2023-07-19,placed
7773,269,2023-08-14,return_pending
7774,9,2023-08-11,completed
7775,455,2023-09-25,returned
7776,299,2023-10-12,placed
7777,96,2023-09-05,placed
7778,60,2023-07-19,return_pending
7779,426,2023-08-08,completed
7780,12,2023-09-19,returned
7781,14,2023-08-03,returned
7782,350,2023-07-03,shipped
7783,466,2023-09-02,shipped
7784,37,2023-09-06,placed
7785,206,2023-09-30,placed
7786,300,2023-09-02,shipped
7787,146,2023-07-08,completed
7788,271,2023-07-01,completed
7789,433,2023-07-08,completed
7790,418,2023-08-25,return_pending
7791,104,2023-07-11,return_pending
7792,481,2023-07-29,returned
7793,313,2023-08-02,returned
7794,113,2023-07-02,return_pending
7795,47,2023-07-07,return_pending
7796,454,2023-09-30,return_pending
7797,112,2023-09-05,returned
7798,14,2023-09-13,completed
7799,66,2023-07-30,placed
7800,278,2023-09-20,completed
7801,284,2023-07-13,shipped
7802,330,2023-09-16,completed
7803,422,2023-08-10,shipped
7804,332,2023-09-11,return_pending
7805,391,2023-08-11,placed
7806,13,2023-07-16,returned
7807,268,2023-08-23,completed
7808,54,2023-08-27,return_pending
7809,103,2023-08-20,placed
7810,494,2023-07-08,returned
7811,224,2023-09-29,return_pending
7812,320,2023-07-23,return_pending
7813,477,2023-09-08,completed
7814,284,2023-10-02,returned
7815,470,2023-08-07,returned
7816,165,2023-08-04,completed
7817,101,2023-09-09,shipped
7818,492,2023-08-12,returned
7819,152,2023-10-12,placed
7820,432,2023-09-25,return_pending
7821,440,2023-08-01,placed
7822,439,2023-08-23,return_pending
7823,443,2023-09-14,return_pending
7824,195,2023-09-27,returned
7825,413,2023-07-24,returned
7826,412,2023-08-02,shipped
7827,167,2023-08-26,shipped
7828,55,2023-09-12,placed
7829,150,2023-09-09,completed
7830,473,2023-07-14,shipped
7831,2,2023-07-28,returned
7832,255,2023-07-14,placed
7833,77,2023-07-25,placed
7834,473,2023-09-15,shipped
7835,279,2023-09-23,shipped
7836,243,2023-08-17,placed
7837,234,2023-08-18,shipped
7838,426,2023-07-19,shipped
7839,43,2023-08-12,completed
7840,335,2023-09-02,shipped
7841,483,2023-10-11,return_pending
7842,40,2023-08-15,completed
7843,40,2023-10-09,returned
7844,24,2023-08-10,placed
7845,94,2023-07-28,completed
7846,313,2023-08-10,placed
7847,101,2023-08-30,shipped
7848,159,2023-09-10,return_pending
7849,267,2023-07-03,return_pending
7850,309,2023-10-14,placed
7851,412,2023-07-13,completed
7852,362,2023-10-07,shipped
7853,195,2023-09-24,completed
7854,359,2023-10-07,shipped
7855,90,2023-08-02,returned
7856,212,2023-07-13,completed
7857,177,2023-10-16,completed
7858,379,2023-07-31,placed
7859,269,2023-09-05,shipped
7860,24,2023-08-23,return_pending
7861,22,2023-09-15,shipped
7862,151,2023-07-05,returned
7863,377,2023-09-14,placed
7864,458,2023-08-22,shipped
7865,190,2023-08-24,returned
7866,388,2023-09-20,placed
7867,358,2023-08-23,placed
7868,84,2023-08-22,shipped
7869,397,2023-08-02,completed
7870,84,2023-10-12,placed
7871,280,2023-09-21,returned
7872,329,2023-07-22,shipped
7873,12,2023-08-10,placed
7874,393,2023-07-04,return_pending
7875,338,2023-07-17,placed
7876,104,2023-07-06,shipped
7877,388,2023-07-02,returned
7878,444,2023-08-05,placed
7879,12,2023-08-17,placed
7880,19,2023-07-12,shipped
7881,440,2023-07-04,completed
7882,33,2023-08-10,placed
7883,226,2023-09-09,return_pending
7884,37,2023-07-27,placed
7885,326,2023-07-03,shipped
7886,18,2023-10-15,returned
7887,150,2023-08-02,placed
7888,326,2023-09-02,return_pending
7889,422,2023-07-02,return_pending
7890,222,2023-08-09,returned
7891,71,2023-07-27,completed
7892,246,2023-08-09,shipped
7893,453,2023-10-07,placed
7894,455,2023-07-09,placed
7895,305,2023-08-25,placed
7896,83,2023-10-08,return_pending
7897,179,2023-09-19,returned
7898,10,2023-07-06,completed
7899,283,2023-09-22,return_pending
7900,129,2023-10-11,shipped
7901,21,2023-08-23,shipped
7902,233,2023-09-12,returned
7903,223,2023-07-23,placed
7904,297,2023-09-23,placed
7905,330,2023-08-11,completed
7906,374,2023-10-05,returned
7907,256,2023-09-19,return_pending
7908,358,2023-09-11,completed
7909,195,2023-08-06,shipped
7910,338,2023-10-12,returned
7911,444,2023-07-04,shipped
7912,26,2023-08-06,shipped
7913,233,2023-10-14,placed
7914,146,2023-07-02,returned
7915,334,2023-08-29,placed
7916,80,2023-10-02,return_pending
7917,257,2023-08-09,completed
7918,123,2023-08-03,returned
7919,6,2023-09-04,completed
7920,123,2023-07-23,returned
7921,319,2023-07-11,returned
7922,29,2023-09-05,returned
7923,165,2023-09-12,return_pending
7924,270,2023-09-11,returned
7925,420,2023-09-22,completed
7926,97,2023-07-13,placed
7927,416,2023-10-07,placed
7928,258,2023-07-16,return_pending
7929,395,2023-10-03,returned
7930,88,2023-10-15,shipped
7931,446,2023-07-15,placed
7932,454,2023-09-27,completed
7933,396,2023-07-30,placed
7934,191,2023-08-21,returned
7935,125,2023-07-19,shipped
7936,448,2023-10-12,completed
7937,283,2023-09-28,shipped
7938,309,2023-08-18,shipped
7939,50,2023-08-29,completed
7940,77,2023-08-06,completed
7941,350,2023-10-14,returned
7942,407,2023-07-06,shipped
7943,7,2023-09-16,completed
7944,187,2023-10-07,return_pending
7945,335,2023-09-29,placed
7946,370,2023-10-04,placed
7947,208,2023-07-12,completed
7948,236,2023-07-10,returned
7949,338,2023-10-03,return_pending
7950,200,2023-07-15,shipped
7951,395,2023-10-14,shipped
7952,394,2023-10-14,shipped
7953,76,2023-07-21,shipped
7954,437,2023-08-20,shipped
7955,378,2023-09-21,completed
7956,334,2023-07-26,return_pending
7957,102,2023-10-16,placed
7958,301,2023-09-10,returned
7959,339,2023-08-06,completed
7960,57,2023-09-07,placed
7961,468,2023-07-29,returned
7962,417,2023-07-09,placed
7963,423,2023-09-10,return_pending
7964,486,2023-07-31,placed
7965,280,2023-07-21,shipped
7966,149,2023-07-02,completed
7967,449,2023-08-27,returned
7968,480,2023-09-18,placed
7969,146,2023-08-08,return_pending
7970,164,2023-08-31,shipped
7971,295,2023-08-18,return_pending
7972,269,2023-10-04,return_pending
7973,215,2023-08-03,shipped
7974,38,2023-07-13,return_pending
7975,239,2023-09-23,completed
7976,256,2023-08-30,shipped
7977,322,2023-09-18,placed
7978,202,2023-09-21,completed
7979,215,2023-09-05,placed
7980,384,2023-08-06,returned
7981,348,2023-07-06,returned
7982,361,2023-07-14,return_pending
7983,488,2023-10-05,shipped
7984,255,2023-07-01,completed
7985,287,2023-08-11,shipped
7986,322,2023-07-13,returned
7987,469,2023-07-27,completed
7988,395,2023-08-25,returned
7989,118,2023-09-12,completed
7990,238,2023-08-17,placed
7991,295,2023-07-26,shipped
7992,106,2023-10-01,completed
7993,352,2023-07-18,placed
7994,459,2023-07-22,return_pending
7995,363,2023-08-01,completed
7996,471,2023-07-11,shipped
7997,361,2023-08-29,return_pending
7998,243,2023-07-29,return_pending
7999,286,2023-08-01,returned
8000,5,2023-07-06,shipped
8001,481,2023-08-08,return_pending
8002,305,2023-09-20,completed
8003,178,2023-07-24,return_pending
8004,7,2023-08-02,return_pending
8005,164,2023-08-31,return_pending
8006,345,2023-09-16,completed
8007,445,2023-07-20,shipped
8008,196,2023-09-10,placed
8009,390,2023-07-16,shipped
8010,34,2023-07-29,placed
8011,170,2023-09-14,completed
8012,228,2023-09-04,completed
8013,375,2023-10-12,shipped
8014,89,2023-07-27,completed
8015,7,2023-09-26,returned
8016,448,2023-07-29,completed
8017,54,2023-08-22,return_pending
8018,359,2023-08-25,completed
8019,418,2023-10-14,returned
8020,158,2023-07-11,shipped
8021,159,2023-09-06,placed
8022,69,2023-10-02,return_pending
8023,146,2023-09-02,placed
8024,45,2023-07-30,completed
8025,303,2023-07-06,placed
8026,56,2023-07-21,returned
8027,65,2023-07-15,shipped
8028,293,2023-07-17,return_pending
8029,442,2023-07-20,return_pending
8030,250,2023-08-30,shipped
8031,263,2023-08-31,shipped
8032,380,2023-09-16,shipped
8033,185,2023-07-18,completed
8034,165,2023-09-12,returned
8035,229,2023-08-26,placed
8036,18,2023-09-02,completed
8037,198,2023-10-13,completed
8038,17,2023-07-15,return_pending
8039,63,2023-08-15,placed
8040,436,2023-07-31,placed
8041,333,2023-07-31,placed
8042,355,2023-08-21,return_pending
8043,380,2023-08-24,returned
8044,364,2023-09-22,return_pending
8045,463,2023-09-23,returned
8046,3,2023-07-02,return_pending
8047,437,2023-08-04,returned
8048,38,2023-09-28,placed
8049,235,2023-10-15,returned
8050,92,2023-08-30,placed
8051,436,2023-08-02,completed
8052,442,2023-09-11,shipped
8053,39,2023-09-13,shipped
8054,63,2023-07-14,shipped
8055,167,2023-09-30,return_pending
8056,328,2023-09-24,completed
8057,408,2023-09-12,shipped
8058,326,2023-07-20,return_pending
8059,455,2023-07-05,shipped
8060,108,2023-07-22,return_pending
8061,88,2023-10-13,completed
8062,87,2023-09-11,completed
8063,325,2023-07-09,returned
8064,247,2023-07-02,returned
8065,323,2023-07-23,return_pending
8066,341,2023-07-01,placed
8067,351,2023-08-24,shipped
8068,408,2023-10-12,return_pending
8069,399,2023-09-29,return_pending
8070,434,2023-09-16,returned
8071,496,2023-10-03,completed
8072,113,2023-09-01,returned
8073,251,2023-08-05,completed
8074,471,2023-07-21,shipped
8075,432,2023-10-07,returned
8076,233,2023-08-09,completed
8077,340,2023-07-05,return_pending
8078,73,2023-07-19,returned
8079,52,2023-07-25,placed
8080,433,2023-09-16,shipped
8081,406,2023-09-22,placed
8082,355,2023-09-27,shipped
8083,463,2023-09-18,shipped
8084,155,2023-07-20,shipped
8085,169,2023-08-08,shipped
8086,164,2023-09-29,completed
8087,176,2023-09-30,placed
8088,118,2023-10-05,placed
8089,315,2023-09-23,returned
8090,146,2023-07-15,placed
8091,496,2023-08-05,completed
8092,186,2023-08-08,return_pending
8093,68,2023-10-02,returned
8094,277,2023-08-08,placed
8095,52,2023-10-01,placed
8096,314,2023-08-30,placed
8097,22,2023-09-11,completed
8098,49,2023-07-23,returned
8099,163,2023-07-05,shipped
8100,159,2023-10-03,returned
8101,474,2023-07-07,placed
8102,427,2023-08-02,return_pending
8103,465,2023-08-28,placed
8104,192,2023-09-20,placed
8105,82,2023-09-19,return_pending
8106,429,2023-09-02,returned
8107,50,2023-07-27,shipped
8108,86,2023-09-01,returned
8109,214,2023-09-23,completed
8110,352,2023-09-26,return_pending
8111,408,2023-08-07,completed
8112,82,2023-07-31,placed
8113,271,2023-07-23,shipped
8114,119,2023-08-07,placed
8115,298,2023-09-16,completed
8116,169,2023-10-07,placed
8117,261,2023-07-19,returned
8118,108,2023-09-11,shipped
8119,16,2023-08-21,returned
8120,185,2023-08-06,return_pending
8121,465,2023-10-07,completed
8122,374,2023-07-13,placed
8123,138,2023-09-25,placed
8124,482,2023-07-15,shipped
8125,478,2023-09-04,completed
8126,484,2023-08-07,return_pending
8127,9,2023-08-10,shipped
8128,285,2023-09-26,shipped
8129,400,2023-07-09,return_pending
8130,269,2023-10-02,shipped
8131,362,2023-10-14,returned
8132,91,2023-09-16,completed
8133,56,2023-08-07,return_pending
8134,478,2023-08-15,return_pending
8135,477,2023-09-29,placed
8136,169,2023-07-10,returned
8137,102,2023-08-26,return_pending
8138,288,2023-10-01,return_pending
8139,242,2023-09-26,completed
8140,499,2023-09-16,shipped
8141,373,2023-07-24,completed
8142,332,2023-07-09,placed
8143,24,2023-07-10,return_pending
8144,283,2023-10-10,completed
8145,395,2023-07-03,returned
8146,468,2023-10-16,completed
8147,362,2023-08-14,completed
8148,406,2023-09-24,shipped
8149,364,2023-09-22,returned
8150,249,2023-08-26,returned
8151,491,2023-08-02,returned
8152,19,2023-10-06,completed
8153,226,2023-09-26,placed
8154,382,2023-09-30,returned
8155,390,2023-10-14,return_pending
8156,459,2023-10-02,placed
8157,402,2023-09-30,completed
8158,459,2023-07-05,returned
8159,90,2023-08-10,completed
8160,71,2023-07-07,completed
8161,347,2023-07-01,shipped
8162,320,2023-09-09,completed
8163,152,2023-08-01,placed
8164,187,2023-09-12,return_pending
8165,227,2023-09-19,return_pending
8166,421,2023-09-17,shipped
8167,188,2023-09-16,completed
8168,33,2023-09-15,return_pending
8169,71,2023-07-11,shipped
8170,68,2023-08-28,return_pending
8171,259,2023-10-05,shipped
8172,349,2023-08-14,shipped
8173,281,2023-08-24,return_pending
8174,68,2023-09-02,shipped
8175,9,2023-09-04,returned
8176,16,2023-10-10,completed
8177,192,2023-09-11,completed
8178,24,2023-10-13,returned
8179,314,2023-08-19,completed
8180,286,2023-07-17,shipped
8181,6,2023-09-06,return_pending
8182,270,2023-07-16,returned
8183,402,2023-10-01,returned
8184,467,2023-07-28,return_pending
8185,198,2023-07-23,returned
8186,397,2023-09-05,returned
8187,29,2023-10-11,return_pending
8188,169,2023-08-03,shipped
8189,414,2023-09-03,return_pending
8190,292,2023-10-08,return_pending
8191,193,2023-08-29,shipped
8192,224,2023-09-17,returned
8193,82,2023-07-19,completed
8194,205,2023-09-24,returned
8195,373,2023-09-12,shipped
8196,359,2023-07-07,completed
8197,347,2023-07-25,shipped
8198,187,2023-07-29,returned
8199,232,2023-07-11,completed
8200,234,2023-09-22,completed
8201,387,2023-10-02,returned
8202,317,2023-07-29,returned
8203,162,2023-09-09,returned
8204,106,2023-10-01,return_pending
8205,307,2023-10-05,returned
8206,465,2023-09-23,completed
8207,394,2023-08-27,placed
8208,353,2023-08-01,completed
8209,108,2023-09-01,completed
8210,253,2023-10-11,placed
8211,152,2023-08-25,completed
8212,193,2023-08-26,returned
8213,367,2023-09-30,return_pending
8214,415,2023-07-28,placed
8215,94,2023-07-09,returned
8216,223,2023-08-12,shipped
8217,382,2023-08-24,shipped
8218,390,2023-09-05,returned
8219,331,2023-09-27,completed
8220,394,2023-08-15,shipped
8221,156,2023-07-13,returned
8222,428,2023-07-13,completed
8223,322,2023-10-12,shipped
8224,165,2023-07-17,shipped
8225,120,2023-09-22,placed
8226,439,2023-07-23,return_pending
8227,275,2023-10-05,shipped
8228,9,2023-10-05,returned
8229,383,2023-09-12,completed
8230,204,2023-09-27,returned
8231,138,2023-09-22,shipped
8232,275,2023-10-04,placed
8233,448,2023-07-25,shipped
8234,86,2023-07-12,returned
8235,52,2023-08-23,returned
8236,319,2023-09-15,completed
8237,13,2023-07-26,return_pending
8238,20,2023-07-19,return_pending
8239,413,2023-08-12,completed
8240,2,2023-09-16,returned
8241,227,2023-07-05,return_pending
8242,9,2023-08-03,completed
8243,41,2023-07-12,return_pending
8244,487,2023-07-16,shipped
8245,232,2023-10-16,shipped
8246,103,2023-10-04,completed
8247,383,2023-07-03,completed
8248,390,2023-08-21,shipped
8249,418,2023-07-23,placed
8250,273,2023-08-19,completed
8251,118,2023-07-19,return_pending
8252,229,2023-08-31,placed
8253,305,2023-10-11,shipped
8254,286,2023-07-30,shipped
8255,339,2023-08-15,return_pending
8256,411,2023-10-09,return_pending
8257,487,2023-09-25,returned
8258,373,2023-09-30,returned
8259,96,2023-09-19,shipped
8260,448,2023-08-01,return_pending
8261,159,2023-09-03,shipped
8262,442,2023-08-08,shipped
8263,274,2023-07-19,placed
8264,313,2023-07-05,returned
8265,385,2023-09-24,placed
8266,243,2023-07-19,completed
8267,482,2023-09-10,completed
8268,57,2023-08-31,returned
8269,392,2023-07-15,returned
8270,74,2023-07-02,shipped
8271,150,2023-10-14,returned
8272,373,2023-09-19,completed
8273,274,2023-08-12,return_pending
8274,42,2023-07-16,placed
8275,273,2023-07-10,shipped
8276,192,2023-09-02,completed
8277,72,2023-10-13,returned
8278,26,2023-09-02,returned
8279,267,2023-07-30,shipped
8280,497,2023-10-08,completed
8281,370,2023-07-20,returned
8282,208,2023-08-28,return_pending
8283,438,2023-08-13,return_pending
8284,372,2023-07-16,return_pending
8285,319,2023-10-10,shipped
8286,101,2023-07-27,return_pending
8287,458,2023-07-21,returned
8288,358,2023-07-30,shipped
8289,452,2023-10-10,completed
8290,241,2023-09-04,shipped
8291,156,2023-08-11,return_pending
8292,32,2023-08-07,shipped
8293,90,2023-08-22,completed
8294,65,2023-07-20,placed
8295,107,2023-07-06,returned
8296,471,2023-08-23,shipped
8297,332,2023-08-21,shipped
8298,132,2023-08-15,completed
8299,287,2023-10-14,shipped
8300,258,2023-09-30,placed
8301,177,2023-08-08,placed
8302,316,2023-08-22,placed
8303,40,2023-08-10,completed
8304,454,2023-07-18,shipped
8305,218,2023-10-07,shipped
8306,450,2023-07-20,completed
8307,23,2023-10-10,return_pending
8308,272,2023-09-14,placed
8309,252,2023-09-17,shipped
8310,188,2023-08-23,returned
8311,178,2023-09-15,returned
8312,4,2023-07-15,completed
8313,166,2023-07-18,returned
8314,379,2023-09-09,shipped
8315,241,2023-09-18,returned
8316,493,2023-07-05,returned
8317,320,2023-10-08,shipped
8318,238,2023-09-24,completed
8319,174,2023-07-18,completed
8320,333,2023-08-21,return_pending
8321,139,2023-07-18,placed
8322,113,2023-09-17,return_pending
8323,293,2023-08-13,returned
8324,383,2023-07-03,shipped
8325,275,2023-09-06,shipped
8326,475,2023-07-06,placed
8327,185,2023-09-10,placed
8328,443,2023-09-19,returned
8329,255,2023-09-24,placed
8330,190,2023-08-11,placed
8331,271,2023-09-21,returned
8332,59,2023-08-28,completed
8333,404,2023-10-15,returned
8334,280,2023-09-14,placed
8335,306,2023-08-12,completed
8336,31,2023-09-03,completed
8337,377,2023-09-13,placed
8338,273,2023-09-13,placed
8339,469,2023-08-03,placed
8340,386,2023-09-25,return_pending
8341,347,2023-08-24,return_pending
8342,366,2023-09-20,completed
8343,313,2023-09-23,shipped
8344,373,2023-09-18,completed
8345,271,2023-08-21,completed
8346,464,2023-08-21,shipped
8347,439,2023-09-07,return_pending
8348,151,2023-10-12,placed
8349,418,2023-09-12,returned
8350,326,2023-08-20,completed
8351,29,2023-07-18,completed
8352,239,2023-08-22,completed
8353,294,2023-09-15,shipped
8354,308,2023-08-02,placed
8355,268,2023-09-29,placed
8356,183,2023-08-01,shipped
8357,287,2023-07-28,completed
8358,187,2023-07-28,return_pending
8359,266,2023-09-05,return_pending
8360,462,2023-09-26,placed
8361,478,2023-08-19,return_pending
8362,278,2023-08-31,return_pending
8363,157,2023-07-16,shipped
8364,405,2023-09-18,completed
8365,276,2023-10-09,completed
8366,31,2023-09-23,shipped
8367,306,2023-08-25,shipped
8368,207,2023-09-18,returned
8369,271,2023-08-08,return_pending
8370,429,2023-08-05,return_pending
8371,471,2023-10-16,shipped
8372,389,2023-10-01,returned
8373,443,2023-08-03,return_pending
8374,25,2023-09-19,shipped
8375,78,2023-08-30,completed
8376,120,2023-08-01,return_pending
8377,409,2023-09-03,return_pending
8378,452,2023-07-02,completed
8379,367,2023-08-02,returned
8380,468,2023-07-14,placed
8381,487,2023-09-15,completed
8382,259,2023-10-13,shipped
8383,226,2023-09-29,return_pending
8384,262,2023-07-30,placed
8385,349,2023-08-16,shipped
8386,265,2023-09-16,completed
8387,449,2023-10-02,shipped
8388,108,2023-08-13,placed
8389,32,2023-07-10,returned
8390,273,2023-08-02,returned
8391,433,2023-09-05,placed
8392,435,2023-08-22,returned
8393,101,2023-09-13,return_pending
8394,483,2023-08-17,returned
8395,465,2023-07-13,return_pending
8396,2,2023-08-05,completed
8397,422,2023-07-07,return_pending
8398,128,2023-09-27,placed
8399,305,2023-08-23,return_pending
8400,446,2023-09-01,completed
8401,406,2023-09-28,returned
8402,325,2023-09-22,placed
8403,261,2023-09-07,completed
8404,268,2023-10-06,completed
8405,92,2023-09-20,returned
8406,72,2023-10-16,returned
8407,97,2023-08-07,shipped
8408,55,2023-07-28,shipped
8409,35,2023-08-28,placed
8410,320,2023-10-16,completed
8411,162,2023-08-17,return_pending
8412,181,2023-07-20,return_pending
8413,105,2023-07-06,completed
8414,178,2023-09-07,completed
8415,427,2023-08-04,returned
8416,423,2023-07-02,placed
8417,30,2023-09-23,placed
8418,196,2023-09-02,returned
8419,92,2023-07-31,return_pending
8420,273,2023-10-08,completed
8421,34,2023-09-17,shipped
8422,182,2023-09-03,returned
8423,414,2023-10-08,returned
8424,322,2023-09-19,return_pending
8425,79,2023-07-24,completed
8426,375,2023-07-18,returned
8427,391,2023-09-05,returned
8428,3,2023-10-04,returned
8429,304,2023-07-16,completed
8430,268,2023-08-13,returned
8431,18,2023-09-15,placed
8432,457,2023-10-14,shipped
8433,493,2023-09-01,return_pending
8434,96,2023-07-17,completed
8435,81,2023-08-07,return_pending
8436,454,2023-09-28,shipped
8437,304,2023-10-01,returned
8438,83,2023-07-06,return_pending
8439,37,2023-09-12,return_pending
8440,31,2023-07-14,returned
8441,394,2023-10-06,shipped
8442,247,2023-09-18,return_pending
8443,499,2023-07-15,completed
8444,78,2023-07-02,placed
8445,385,2023-07-21,placed
8446,105,2023-09-16,completed
8447,120,2023-08-09,placed
8448,261,2023-08-24,return_pending
8449,464,2023-08-28,return_pending
8450,42,2023-08-19,completed
8451,267,2023-07-02,completed
8452,54,2023-07-27,completed
8453,209,2023-09-26,completed
8454,90,2023-07-15,return_pending
8455,172,2023-08-12,shipped
8456,305,2023-10-13,return_pending
8457,129,2023-10-04,placed
8458,127,2023-08-11,return_pending
8459,146,2023-08-17,placed
8460,181,2023-07-30,completed
8461,132,2023-08-26,completed
8462,301,2023-07-13,returned
8463,435,2023-09-02,completed
8464,247,2023-08-14,return_pending
8465,226,2023-07-21,placed
8466,422,2023-08-14,completed
8467,222,2023-08-24,placed
8468,333,2023-09-12,shipped
8469,75,2023-07-24,placed
8470,422,2023-08-10,completed
8471,184,2023-07-01,completed
8472,32,2023-07-04,placed
8473,268,2023-09-24,shipped
8474,262,2023-09-04,completed
8475,431,2023-07-26,completed
8476,196,2023-07-17,return_pending
8477,312,2023-09-28,placed
8478,80,2023-09-02,returned
8479,331,2023-08-05,return_pending
8480,57,2023-09-01,shipped
8481,150,2023-07-09,placed
8482,148,2023-09-18,return_pending
8483,252,2023-07-26,return_pending
8484,156,2023-09-26,returned
8485,470,2023-07-15,placed
8486,264,2023-09-04,shipped
8487,43,2023-08-04,shipped
8488,443,2023-09-09,returned
